Sales_ID,Date,SKU,Warehouse,Quantity_Sold,Discount_Pct,Revenue
S023014,2025-12-12,SKU0716,Melaka,12,0,1135.92
S023015,2025-04-05,SKU0466,Shah Alam,19,0,3290.61
S023016,2024-03-22,SKU0709,Shah Alam,18,0,5472.0
S023017,2024-06-14,SKU0325,Ipoh,20,5,2332.25
S023018,2024-02-11,SKU0877,Melaka,20,0,5302.2
S023019,2024-04-18,SKU0655,Ipoh,10,5,3322.91
S023020,2024-10-01,SKU0002,Johor,12,0,4475.16
S023021,2024-02-04,SKU0064,Kuantan,15,10,3289.01
S023022,2024-07-04,SKU0366,Johor,10,15,1796.22
S023023,2025-01-24,SKU0475,Ipoh,16,0,2058.88
S023024,2025-04-12,SKU0998,Melaka,12,10,3998.05
S023025,2025-02-24,SKU0001,Penang,9,10,1053.0
S023026,2024-03-07,SKU0398,Johor,10,0,1619.4
S023027,2024-11-29,SKU0305,Kuching,5,0,754.7
S023028,2024-08-01,SKU0069,Shah Alam,6,15,1357.42
S023029,2024-09-13,SKU0273,Melaka,15,0,1285.8
S023030,2025-03-25,SKU0009,Melaka,7,5,2828.05
S023031,2024-12-25,SKU0331,Kuantan,10,15,525.89
S023032,2025-11-19,SKU0316,Shah Alam,5,10,1992.78
S023033,2025-04-16,SKU0846,Johor,1,0,459.41
S023034,2025-11-04,SKU0310,Ipoh,13,5,5143.03
S023035,2025-06-30,SKU0995,Johor,16,0,5684.32
S023036,2024-08-14,SKU0750,KK,4,0,1966.92
S023037,2024-11-11,SKU0076,Kuching,19,0,7952.26
S023038,2024-09-05,SKU0866,Shah Alam,6,5,2635.17
S023039,2025-02-17,SKU0088,Ipoh,15,0,2415.75
S023040,2024-04-06,SKU0896,Johor,14,5,485.32
S023041,2025-04-29,SKU0082,Shah Alam,13,10,4967.7
S023042,2024-01-02,SKU0805,Melaka,8,5,3109.01
S023043,2024-04-07,SKU0138,KK,4,10,1234.01
S023044,2025-05-27,SKU0400,Shah Alam,15,5,5594.69
S023045,2025-11-05,SKU0019,Johor,11,0,4251.17
S023046,2024-11-14,SKU0705,Kuching,7,0,3225.25
S023047,2025-02-06,SKU0974,Penang,9,0,2738.43
S023048,2025-12-25,SKU0161,Johor,18,10,5964.84
S023049,2025-03-17,SKU0421,Shah Alam,12,10,2463.48
S023050,2025-12-26,SKU0895,Kuantan,11,0,2807.53
S023051,2024-03-01,SKU0720,Kuching,16,5,765.93
S023052,2025-09-05,SKU0338,Melaka,12,0,3812.28
S023053,2025-12-27,SKU0863,Penang,10,15,3554.19
S023054,2025-07-20,SKU0205,Ipoh,5,5,997.93
S023055,2025-06-15,SKU0253,KK,10,10,3762.81
S023056,2025-01-07,SKU0902,Kuantan,12,10,3460.43
S023057,2024-06-26,SKU0270,Kuching,3,0,477.42
S023058,2025-03-09,SKU0851,Shah Alam,18,0,5225.22
S023059,2025-06-22,SKU0305,Kuching,4,10,543.38
S023060,2024-05-14,SKU0547,Shah Alam,8,10,287.06
S023061,2025-04-01,SKU0768,Melaka,13,0,5250.83
S023062,2024-07-18,SKU0042,Kuantan,11,15,3070.91
S023063,2025-10-28,SKU0382,Penang,1,10,377.22
S023064,2024-10-18,SKU0190,Ipoh,4,0,1121.92
S023065,2025-02-10,SKU0903,Ipoh,6,10,1068.28
S023066,2024-05-31,SKU0276,Shah Alam,9,0,3862.53
S023067,2025-05-26,SKU0950,Shah Alam,11,5,908.0
S023068,2024-06-05,SKU0982,Kuching,14,15,3517.4
S023069,2024-04-12,SKU0700,Kuching,14,0,2767.8
S023070,2024-07-29,SKU0435,Ipoh,16,15,6450.07
S023071,2025-02-09,SKU0721,KK,14,10,613.87
S023072,2025-07-21,SKU0615,Melaka,3,0,902.91
S023073,2025-12-26,SKU0233,Penang,12,5,5527.97
S023074,2024-01-08,SKU0897,Kuching,8,0,1423.28
S023075,2024-12-04,SKU0877,Johor,6,0,1590.66
S023076,2025-02-18,SKU0684,Penang,5,0,2431.75
S023077,2025-01-16,SKU0467,KK,10,10,2763.63
S023078,2024-06-21,SKU0541,KK,6,0,2127.66
S023079,2024-04-02,SKU0793,Kuantan,20,0,7065.4
S023080,2024-08-20,SKU0269,Johor,6,5,1197.34
S023081,2024-06-08,SKU0922,Shah Alam,7,5,450.14
S023082,2025-03-03,SKU0514,Shah Alam,6,10,2422.49
S023083,2025-12-03,SKU0347,KK,9,15,1955.88
S023084,2024-06-03,SKU0753,KK,5,0,2244.15
S023085,2024-06-10,SKU0887,Melaka,15,5,1695.18
S023086,2024-06-30,SKU0223,KK,10,10,3783.24
S023087,2024-01-22,SKU0498,Kuching,13,0,506.87
S023088,2025-10-07,SKU0649,Ipoh,20,5,3224.87
S023089,2025-04-14,SKU0721,Johor,20,0,974.4
S023090,2025-06-11,SKU0298,Kuching,13,0,1585.48
S023091,2024-01-11,SKU0691,KK,18,0,3953.16
S023092,2025-06-16,SKU0362,Shah Alam,15,15,6374.87
S023093,2025-05-04,SKU0425,KK,7,0,486.29
S023094,2024-12-05,SKU0541,Melaka,8,15,2411.35
S023095,2024-10-27,SKU0205,Penang,19,0,3991.71
S023096,2024-08-14,SKU0599,KK,3,15,716.52
S023097,2024-04-13,SKU0682,Melaka,10,0,1463.3
S023098,2025-06-06,SKU0369,Shah Alam,13,0,6163.17
S023099,2024-05-04,SKU0806,Shah Alam,11,15,1442.8
S023100,2024-08-13,SKU0307,Johor,19,0,8078.04
S023101,2025-04-19,SKU0986,Melaka,6,5,506.5
S023102,2025-08-21,SKU0795,KK,3,0,750.93
S023103,2025-02-23,SKU0360,Penang,9,0,2332.44
S023104,2025-02-14,SKU0907,Kuantan,1,0,162.93
S023105,2024-09-27,SKU0366,Penang,14,0,2958.48
S023106,2024-02-02,SKU0138,Ipoh,9,10,2776.52
S023107,2025-11-10,SKU0015,Shah Alam,19,5,2033.51
S023108,2025-02-08,SKU0849,Ipoh,2,0,118.98
S023109,2024-06-17,SKU0103,Kuantan,5,0,1834.95
S023110,2025-11-17,SKU0041,Johor,18,0,6264.72
S023111,2025-12-06,SKU0622,Johor,14,10,5167.01
S023112,2024-11-19,SKU0206,Penang,14,5,1181.04
S023113,2024-08-23,SKU0774,KK,5,10,1061.5
S023114,2025-07-30,SKU0792,Penang,19,5,2993.05
S023115,2024-05-22,SKU0675,KK,16,0,4384.0
S023116,2025-07-07,SKU0105,KK,3,5,90.49
S023117,2025-02-19,SKU0134,Shah Alam,20,15,332.69
S023118,2024-05-29,SKU0920,KK,7,0,2342.34
S023119,2024-05-07,SKU0297,KK,14,0,5415.06
S023120,2024-03-11,SKU0689,Kuching,6,5,2393.89
S023121,2025-02-01,SKU0995,Shah Alam,1,0,355.27
S023122,2024-01-17,SKU0105,KK,7,10,200.03
S023123,2024-02-11,SKU0404,Johor,16,15,661.91
S023124,2024-01-27,SKU0433,Shah Alam,16,0,6966.72
S023125,2025-11-06,SKU0758,Ipoh,16,0,2717.76
S023126,2025-12-28,SKU0317,Penang,7,10,216.59
S023127,2024-10-24,SKU0546,Johor,12,10,866.16
S023128,2024-07-02,SKU0912,KK,6,15,1868.18
S023129,2025-12-08,SKU0037,KK,19,0,2432.57
S023130,2024-07-18,SKU0842,Kuching,18,5,1228.29
S023131,2024-11-16,SKU0401,Kuching,12,0,2283.96
S023132,2024-10-13,SKU0795,Johor,8,15,1702.11
S023133,2025-05-24,SKU0368,Kuching,4,0,646.56
S023134,2024-09-02,SKU0199,Melaka,17,10,3854.99
S023135,2024-05-10,SKU0295,Kuching,13,0,3509.61
S023136,2024-07-14,SKU0551,Ipoh,15,0,3630.3
S023137,2024-07-09,SKU0796,Kuantan,9,15,896.73
S023138,2024-04-03,SKU0564,KK,5,0,1191.7
S023139,2024-07-25,SKU0135,Melaka,3,10,492.37
S023140,2025-07-02,SKU0736,KK,1,10,414.82
S023141,2025-02-16,SKU0737,Kuantan,17,0,7783.11
S023142,2025-12-03,SKU0221,Ipoh,10,10,3573.9
S023143,2024-10-03,SKU0042,Kuantan,2,0,656.88
S023144,2024-12-05,SKU0654,Ipoh,11,0,745.25
S023145,2025-02-27,SKU0750,Kuching,19,0,9342.87
S023146,2024-02-20,SKU0733,Penang,11,5,909.99
S023147,2025-08-02,SKU0630,Ipoh,4,0,1938.12
S023148,2024-09-07,SKU0551,Shah Alam,6,0,1452.12
S023149,2024-01-16,SKU0418,Shah Alam,5,15,1656.35
S023150,2025-05-02,SKU0658,Kuantan,5,0,757.65
S023151,2024-06-17,SKU0164,Ipoh,19,0,3718.3
S023152,2025-08-10,SKU0824,Melaka,14,0,1443.26
S023153,2025-02-28,SKU0037,Shah Alam,11,10,1267.5
S023154,2024-03-12,SKU0255,KK,6,10,2053.24
S023155,2024-06-07,SKU0011,Johor,20,0,8328.2
S023156,2024-10-05,SKU0407,Ipoh,20,0,3645.2
S023157,2025-08-21,SKU0092,Shah Alam,14,0,5701.92
S023158,2025-05-03,SKU0884,Penang,7,0,1775.97
S023159,2024-11-11,SKU0576,Shah Alam,18,0,5804.82
S023160,2025-09-09,SKU0787,Johor,14,0,5400.5
S023161,2024-07-19,SKU0462,KK,18,10,8013.33
S023162,2025-05-01,SKU0287,Ipoh,19,15,576.23
S023163,2024-09-30,SKU0340,Melaka,1,5,214.21
S023164,2024-12-06,SKU0263,KK,18,5,8269.39
S023165,2025-02-08,SKU0536,Ipoh,8,0,1894.96
S023166,2025-06-11,SKU0762,KK,11,0,2607.44
S023167,2024-07-28,SKU0096,Kuching,2,0,820.26
S023168,2025-12-09,SKU0939,Shah Alam,12,15,935.54
S023169,2024-02-06,SKU0957,Kuching,1,0,279.06
S023170,2024-04-19,SKU0336,Ipoh,20,5,2572.98
S023171,2025-03-13,SKU0070,Shah Alam,15,15,2090.36
S023172,2025-03-19,SKU0166,Penang,18,10,2863.67
S023173,2024-11-27,SKU0991,Johor,9,0,4175.82
S023174,2024-10-22,SKU0505,Melaka,5,10,1657.12
S023175,2024-03-14,SKU0452,Ipoh,6,0,2890.32
S023176,2025-02-21,SKU0915,Ipoh,13,0,1759.42
S023177,2025-12-24,SKU0900,Ipoh,11,0,2546.61
S023178,2025-02-25,SKU0199,Kuching,20,0,5039.2
S023179,2025-08-08,SKU0528,Melaka,3,0,652.83
S023180,2024-10-08,SKU0978,Melaka,14,0,2293.48
S023181,2025-09-22,SKU0222,Melaka,17,15,3739.52
S023182,2024-08-26,SKU0449,Penang,17,15,3790.81
S023183,2024-09-15,SKU0813,Shah Alam,8,10,453.17
S023184,2024-11-28,SKU0876,Kuantan,20,0,4698.2
S023185,2024-11-25,SKU0883,Penang,14,0,2332.4
S023186,2025-04-10,SKU0423,Melaka,15,0,4134.9
S023187,2024-12-09,SKU0335,Kuching,18,10,7768.39
S023188,2025-05-06,SKU0439,Kuantan,11,10,3594.79
S023189,2025-12-24,SKU0837,Ipoh,2,10,359.42
S023190,2025-05-11,SKU0112,Penang,8,15,1421.06
S023191,2025-06-06,SKU0454,Melaka,9,15,2005.98
S023192,2025-02-28,SKU0478,Penang,4,0,1423.32
S023193,2024-08-09,SKU0766,Kuching,7,15,2450.45
S023194,2025-09-15,SKU0475,Melaka,9,0,1158.12
S023195,2024-07-03,SKU0081,Kuching,6,0,2567.58
S023196,2025-04-08,SKU0868,Penang,13,0,2357.94
S023197,2024-03-16,SKU0728,Penang,14,5,5019.29
S023198,2024-12-27,SKU0016,Kuching,13,0,4258.02
S023199,2024-12-12,SKU0014,KK,2,15,546.53
S023200,2025-05-29,SKU0815,Kuantan,11,0,2151.27
S023201,2025-10-20,SKU0087,KK,19,15,3083.36
S023202,2024-08-26,SKU0536,Penang,9,15,1812.06
S023203,2024-04-24,SKU0209,Kuantan,7,0,2719.85
S023204,2025-12-20,SKU0831,KK,11,10,3305.71
S023205,2025-08-21,SKU0849,Kuantan,10,0,594.9
S023206,2024-08-29,SKU0964,Johor,16,0,5664.48
S023207,2025-03-31,SKU0799,Penang,15,15,3792.36
S023208,2024-11-01,SKU0499,Ipoh,3,10,734.99
S023209,2024-02-10,SKU0160,Penang,7,0,1915.9
S023210,2025-06-30,SKU0214,Johor,14,5,4238.84
S023211,2025-04-14,SKU0971,Johor,20,0,7414.8
S023212,2025-09-27,SKU0374,Kuching,17,0,1505.35
S023213,2025-05-06,SKU0047,Penang,11,15,3158.43
S023214,2025-06-28,SKU0755,Penang,4,10,168.01
S023215,2024-05-26,SKU0447,KK,1,0,432.13
S023216,2025-03-27,SKU0142,Ipoh,9,10,1585.66
S023217,2025-08-24,SKU0327,Ipoh,8,0,385.2
S023218,2025-03-10,SKU0630,Melaka,4,0,1938.12
S023219,2024-08-14,SKU0789,Johor,20,0,9189.2
S023220,2025-11-30,SKU0665,Shah Alam,20,0,5743.4
S023221,2025-05-06,SKU0331,Penang,14,15,736.25
S023222,2024-04-26,SKU0449,Penang,7,0,1836.38
S023223,2024-02-21,SKU0016,Ipoh,4,0,1310.16
S023224,2025-04-29,SKU0255,Kuching,18,5,6501.93
S023225,2024-01-22,SKU0646,Johor,14,0,1493.66
S023226,2025-11-26,SKU0629,Johor,17,0,4390.08
S023227,2025-04-14,SKU0427,Kuching,11,0,2629.33
S023228,2025-05-30,SKU0908,Shah Alam,13,15,1768.0
S023229,2024-09-21,SKU0711,Penang,16,15,3531.51
S023230,2025-06-16,SKU0610,Penang,14,5,6032.21
S023231,2025-09-30,SKU0952,Kuantan,2,0,970.74
S023232,2025-03-13,SKU0539,KK,6,0,1292.58
S023233,2025-11-14,SKU0397,Shah Alam,20,0,629.4
S023234,2024-12-12,SKU0762,Kuching,12,10,2560.03
S023235,2025-03-11,SKU0917,Kuching,14,0,2999.08
S023236,2024-01-20,SKU0582,Kuching,5,10,219.24
S023237,2024-08-28,SKU0911,Penang,16,0,1637.28
S023238,2025-05-04,SKU0278,KK,6,0,618.06
S023239,2024-11-20,SKU0888,Ipoh,16,10,2262.24
S023240,2024-12-12,SKU0882,KK,9,15,2945.86
S023241,2025-08-17,SKU0418,Melaka,20,0,7794.6
S023242,2024-05-23,SKU0279,Johor,6,0,683.58
S023243,2025-10-11,SKU0527,Shah Alam,18,0,206.64
S023244,2025-11-15,SKU0189,Kuantan,10,0,1396.8
S023245,2024-01-05,SKU0442,Kuching,4,0,1161.4
S023246,2025-03-21,SKU0257,Johor,2,0,52.7
S023247,2024-07-11,SKU0480,KK,7,5,1564.35
S023248,2025-09-11,SKU0475,KK,7,15,765.65
S023249,2024-10-27,SKU0338,Shah Alam,16,0,5083.04
S023250,2024-03-01,SKU0210,Melaka,1,0,236.37
S023251,2025-10-30,SKU0932,Melaka,6,5,1947.23
S023252,2024-01-14,SKU0781,Johor,13,0,5208.19
S023253,2025-08-13,SKU0454,KK,18,10,4247.96
S023254,2024-12-29,SKU0864,Johor,13,5,429.41
S023255,2024-01-17,SKU0168,Kuantan,9,15,1907.91
S023256,2024-05-08,SKU0786,Penang,10,15,3327.58
S023257,2024-04-05,SKU0070,Kuching,8,5,1246.02
S023258,2025-06-08,SKU0525,Johor,11,0,2349.16
S023259,2024-07-03,SKU0458,Shah Alam,5,0,2125.55
S023260,2024-08-19,SKU0375,Kuantan,1,10,201.92
S023261,2025-11-18,SKU0017,Kuching,6,0,540.42
S023262,2024-12-02,SKU0557,Ipoh,14,0,5365.22
S023263,2025-12-09,SKU0475,Shah Alam,7,15,765.65
S023264,2024-09-24,SKU0449,Johor,10,15,2229.89
S023265,2025-02-02,SKU0998,Kuching,4,5,1406.72
S023266,2024-11-15,SKU0672,KK,17,0,6314.31
S023267,2025-06-23,SKU0349,Johor,14,10,4115.16
S023268,2025-03-13,SKU0074,Penang,1,10,232.09
S023269,2024-08-04,SKU0145,Melaka,16,0,6032.32
S023270,2025-04-05,SKU0976,Kuantan,8,0,1424.0
S023271,2024-10-17,SKU0470,Ipoh,3,0,812.55
S023272,2025-09-22,SKU0087,Kuching,20,0,3818.4
S023273,2024-06-25,SKU0679,Johor,20,5,3188.77
S023274,2024-08-08,SKU0241,Melaka,16,10,2788.85
S023275,2024-09-29,SKU0590,Ipoh,2,5,88.22
S023276,2025-08-16,SKU0731,Penang,15,0,4388.4
S023277,2024-06-15,SKU0826,Shah Alam,13,5,5205.9
S023278,2025-12-08,SKU0428,Kuching,7,0,295.54
S023279,2024-09-27,SKU0977,Johor,13,0,1010.23
S023280,2025-12-05,SKU0691,Ipoh,11,5,2295.03
S023281,2025-04-06,SKU0108,Melaka,16,15,5787.21
S023282,2024-08-20,SKU0586,Kuantan,5,15,1506.16
S023283,2024-05-18,SKU0052,KK,14,5,2344.26
S023284,2025-04-27,SKU0070,KK,9,0,1475.55
S023285,2025-07-03,SKU0153,Kuching,10,5,1018.21
S023286,2024-10-05,SKU0003,Kuching,18,15,376.38
S023287,2024-03-24,SKU0927,Melaka,11,0,4998.07
S023288,2024-08-08,SKU0690,Shah Alam,15,0,1311.15
S023289,2024-09-01,SKU0696,Penang,10,0,3548.1
S023290,2024-06-25,SKU0564,Melaka,12,0,2860.08
S023291,2024-08-09,SKU0353,Johor,8,10,2040.48
S023292,2025-04-22,SKU0750,Ipoh,18,0,8851.14
S023293,2025-02-05,SKU0262,Johor,15,0,6061.05
S023294,2024-07-16,SKU0490,Shah Alam,13,10,3204.63
S023295,2025-05-07,SKU0698,Johor,11,10,144.05
S023296,2025-08-01,SKU0063,Kuantan,7,0,279.09
S023297,2025-09-11,SKU0424,Shah Alam,7,5,3088.19
S023298,2025-06-03,SKU0713,Shah Alam,5,15,544.55
S023299,2024-12-27,SKU0300,Kuantan,18,0,2428.2
S023300,2025-05-25,SKU0216,Melaka,19,0,8023.51
S023301,2024-10-04,SKU0579,Ipoh,7,5,2340.47
S023302,2025-10-03,SKU0614,Kuantan,13,0,2430.35
S023303,2025-04-03,SKU0775,Kuching,19,10,6240.99
S023304,2025-08-12,SKU0661,Penang,16,5,3838.61
S023305,2025-02-15,SKU0711,Kuantan,2,10,467.41
S023306,2024-09-17,SKU0994,Penang,9,5,3690.35
S023307,2024-02-07,SKU0659,Johor,16,0,5016.16
S023308,2024-08-14,SKU0965,Melaka,4,0,1650.8
S023309,2024-01-30,SKU0085,Kuantan,1,0,280.32
S023310,2025-12-20,SKU0598,Melaka,11,15,1345.75
S023311,2025-02-26,SKU0789,KK,6,10,2481.08
S023312,2024-11-04,SKU0452,Johor,3,0,1445.16
S023313,2024-11-23,SKU0147,Melaka,17,5,1739.19
S023314,2025-06-21,SKU0700,Ipoh,16,0,3163.2
S023315,2024-08-14,SKU0193,KK,7,0,314.16
S023316,2025-02-26,SKU0497,Kuantan,6,0,2282.4
S023317,2024-08-28,SKU0006,Kuching,7,10,2561.71
S023318,2024-08-09,SKU0846,KK,1,5,436.44
S023319,2024-08-23,SKU0222,Ipoh,11,10,2562.02
S023320,2024-10-02,SKU0994,Shah Alam,6,15,2201.26
S023321,2024-11-22,SKU0434,Johor,5,0,453.4
S023322,2025-03-11,SKU0319,Penang,18,0,6838.56
S023323,2025-12-20,SKU0986,Penang,12,0,1066.32
S023324,2024-05-08,SKU0296,Kuantan,17,5,946.39
S023325,2024-08-13,SKU0925,Shah Alam,12,10,3008.77
S023326,2024-07-21,SKU0533,Ipoh,12,15,4920.79
S023327,2024-01-23,SKU0504,Shah Alam,4,0,957.32
S023328,2025-05-01,SKU0580,Kuching,13,0,743.47
S023329,2025-04-04,SKU0237,Johor,9,0,2873.43
S023330,2024-07-25,SKU0223,Penang,15,5,5990.13
S023331,2024-08-15,SKU0778,Ipoh,12,0,3760.8
S023332,2024-09-16,SKU0346,Melaka,18,5,4960.88
S023333,2025-05-01,SKU0729,KK,12,5,4423.2
S023334,2025-06-17,SKU0582,KK,7,15,289.88
S023335,2024-02-10,SKU0390,KK,6,0,187.98
S023336,2024-08-18,SKU0037,KK,14,0,1792.42
S023337,2025-04-11,SKU0561,Melaka,10,0,1102.1
S023338,2025-10-25,SKU0190,Penang,20,0,5609.6
S023339,2024-08-21,SKU0210,Ipoh,15,0,3545.55
S023340,2025-03-25,SKU0624,KK,19,5,418.58
S023341,2024-08-03,SKU0354,Melaka,7,0,2990.89
S023342,2025-11-19,SKU0194,Penang,19,0,6009.32
S023343,2025-01-27,SKU0580,Melaka,4,0,228.76
S023344,2025-10-23,SKU0940,Shah Alam,20,10,8837.46
S023345,2024-05-12,SKU0679,Melaka,1,10,151.05
S023346,2024-12-10,SKU0002,Kuantan,2,15,633.98
S023347,2024-02-18,SKU0832,Melaka,10,10,905.31
S023348,2025-12-28,SKU0963,Shah Alam,2,0,833.28
S023349,2024-06-29,SKU0631,Kuantan,9,5,2840.48
S023350,2025-10-15,SKU0082,Melaka,3,5,1210.08
S023351,2024-04-19,SKU0154,Melaka,16,15,2145.81
S023352,2024-03-07,SKU0022,Penang,19,10,3486.01
S023353,2024-10-17,SKU0124,Melaka,5,10,1069.56
S023354,2024-06-05,SKU0105,Johor,14,0,444.5
S023355,2024-12-09,SKU0471,Shah Alam,10,0,1905.0
S023356,2025-06-23,SKU0378,Ipoh,1,0,23.81
S023357,2024-09-24,SKU0570,Kuching,15,5,3554.23
S023358,2025-08-02,SKU0403,KK,3,0,761.37
S023359,2024-06-23,SKU0207,Penang,10,0,3346.7
S023360,2024-08-23,SKU0770,Penang,7,0,1444.03
S023361,2025-05-20,SKU0927,Kuantan,5,15,1931.07
S023362,2024-07-19,SKU0774,KK,6,0,1415.34
S023363,2024-08-13,SKU0311,Shah Alam,19,15,5722.27
S023364,2025-08-24,SKU0395,Penang,11,0,3858.14
S023365,2024-12-08,SKU0877,Johor,4,0,1060.44
S023366,2024-10-05,SKU0132,Penang,14,5,2289.33
S023367,2025-11-07,SKU0818,KK,3,15,351.77
S023368,2024-08-10,SKU0906,Kuantan,17,0,6280.99
S023369,2025-02-24,SKU0506,Kuching,3,5,1057.18
S023370,2024-10-11,SKU0707,Shah Alam,16,0,2916.0
S023371,2025-04-08,SKU0335,Johor,13,15,5298.81
S023372,2024-11-18,SKU0618,Kuching,15,0,6143.7
S023373,2024-02-25,SKU0664,Shah Alam,3,0,360.51
S023374,2025-12-19,SKU0741,Kuching,11,0,5252.5
S023375,2025-02-01,SKU0914,KK,7,15,1956.12
S023376,2025-09-03,SKU0362,Ipoh,9,5,4274.91
S023377,2025-02-19,SKU0771,Penang,4,15,1562.44
S023378,2024-08-17,SKU0968,Johor,12,10,4114.8
S023379,2024-11-12,SKU0078,KK,15,15,1997.92
S023380,2024-07-08,SKU0668,Melaka,1,0,117.09
S023381,2024-08-03,SKU0381,Shah Alam,11,0,3426.72
S023382,2024-02-02,SKU0921,Johor,19,15,1246.94
S023383,2024-07-17,SKU0263,KK,15,5,6891.16
S023384,2025-07-09,SKU0473,Johor,19,10,8274.01
S023385,2024-12-29,SKU0991,KK,11,15,4338.21
S023386,2024-01-09,SKU0777,Shah Alam,3,5,412.51
S023387,2024-10-13,SKU0858,KK,15,0,3213.3
S023388,2024-11-13,SKU0620,KK,11,5,5043.59
S023389,2024-03-14,SKU0045,Johor,15,10,4309.74
S023390,2025-01-16,SKU0928,KK,15,0,5879.55
S023391,2024-03-26,SKU0368,Shah Alam,20,10,2909.52
S023392,2024-07-12,SKU0715,Shah Alam,14,5,5742.94
S023393,2025-09-10,SKU0175,Melaka,11,0,2719.86
S023394,2024-04-18,SKU0733,KK,7,10,548.6
S023395,2024-11-22,SKU0896,Ipoh,12,15,372.2
S023396,2025-05-21,SKU0171,Penang,17,0,3243.94
S023397,2025-03-18,SKU0649,Penang,11,5,1773.68
S023398,2024-11-22,SKU0226,Penang,19,0,2413.19
S023399,2025-02-23,SKU0230,Kuantan,5,10,323.37
S023400,2025-11-06,SKU0979,KK,2,0,720.1
S023401,2024-12-03,SKU0608,Johor,14,0,2365.58
S023402,2024-02-28,SKU0069,KK,11,0,2927.76
S023403,2025-02-16,SKU0372,Melaka,18,0,4418.82
S023404,2024-11-20,SKU0384,Kuantan,9,0,2907.81
S023405,2024-02-06,SKU0100,Ipoh,20,0,4116.8
S023406,2024-01-22,SKU0540,Ipoh,9,15,454.72
S023407,2024-04-04,SKU0737,KK,1,0,457.83
S023408,2025-04-20,SKU0205,Melaka,11,10,2079.89
S023409,2025-09-02,SKU0738,Kuching,9,0,1925.73
S023410,2024-05-20,SKU0719,Ipoh,17,0,6106.23
S023411,2024-10-12,SKU0847,Kuching,20,0,5321.2
S023412,2024-01-16,SKU0709,Kuantan,11,10,3009.6
S023413,2024-12-25,SKU0654,Ipoh,19,5,1222.89
S023414,2024-01-01,SKU0856,KK,7,15,2561.71
S023415,2024-11-25,SKU0348,Ipoh,1,0,450.57
S023416,2025-10-26,SKU0374,Penang,4,0,354.2
S023417,2025-08-21,SKU0670,Kuantan,17,10,394.59
S023418,2024-12-10,SKU0510,KK,6,5,714.84
S023419,2024-06-15,SKU0206,Kuantan,6,0,532.8
S023420,2025-08-13,SKU0836,KK,9,0,2477.79
S023421,2024-04-30,SKU0894,KK,18,15,6648.31
S023422,2024-01-22,SKU0851,Kuching,11,0,3193.19
S023423,2024-08-05,SKU0445,Johor,4,0,1389.68
S023424,2024-03-31,SKU0005,Shah Alam,8,15,1883.74
S023425,2025-12-08,SKU0694,Melaka,2,0,182.22
S023426,2025-12-09,SKU0303,Kuantan,18,0,5352.66
S023427,2024-12-09,SKU0050,Ipoh,16,10,3185.57
S023428,2024-01-17,SKU0666,Kuching,1,0,290.63
S023429,2025-07-05,SKU0242,Johor,11,15,2686.26
S023430,2025-09-27,SKU0516,Kuantan,10,0,1173.7
S023431,2024-03-11,SKU0246,Ipoh,8,0,3234.16
S023432,2024-02-05,SKU0825,Kuantan,5,0,632.0
S023433,2025-10-11,SKU0925,Penang,14,5,3705.25
S023434,2024-07-11,SKU0352,Melaka,15,0,534.9
S023435,2025-07-06,SKU0283,Penang,11,15,2823.98
S023436,2025-05-01,SKU0828,Melaka,4,10,883.3
S023437,2024-07-21,SKU0337,Kuching,15,10,5156.73
S023438,2025-08-20,SKU0908,Kuantan,10,0,1600.0
S023439,2024-05-16,SKU0562,Penang,7,0,1040.9
S023440,2025-12-22,SKU0211,KK,1,0,315.09
S023441,2025-07-22,SKU0099,Johor,5,0,2418.9
S023442,2025-08-07,SKU0661,Kuching,7,15,1502.61
S023443,2025-07-03,SKU0789,Ipoh,13,10,5375.68
S023444,2025-03-23,SKU0705,Shah Alam,19,0,8754.25
S023445,2025-12-15,SKU0320,Penang,15,10,2008.66
S023446,2024-06-12,SKU0526,Ipoh,4,15,1378.33
S023447,2025-09-23,SKU0188,Johor,1,0,39.51
S023448,2025-06-23,SKU0830,Kuching,2,15,273.85
S023449,2024-11-20,SKU0363,Kuching,10,0,3961.8
S023450,2025-07-14,SKU0928,Ipoh,4,0,1567.88
S023451,2025-05-01,SKU0788,Melaka,1,15,282.08
S023452,2024-05-05,SKU0444,Johor,19,0,7706.4
S023453,2024-01-22,SKU0431,Melaka,1,0,263.51
S023454,2025-09-04,SKU0679,Johor,3,10,453.14
S023455,2024-09-19,SKU0287,KK,4,10,128.45
S023456,2025-09-08,SKU0577,Melaka,13,0,172.12
S023457,2024-09-24,SKU0663,Kuantan,3,0,1199.94
S023458,2025-05-19,SKU0829,KK,1,0,322.71
S023459,2025-01-31,SKU0436,KK,5,15,1365.02
S023460,2025-07-30,SKU0230,Penang,5,0,359.3
S023461,2024-03-01,SKU0618,Johor,20,0,8191.6
S023462,2025-08-25,SKU0192,KK,7,15,899.46
S023463,2025-09-24,SKU0051,KK,9,0,3305.25
S023464,2024-09-08,SKU0903,Melaka,9,0,1780.47
S023465,2024-04-19,SKU0792,Johor,3,5,472.59
S023466,2024-10-03,SKU0930,Johor,8,5,1178.38
S023467,2025-06-09,SKU0989,Shah Alam,2,0,682.02
S023468,2025-11-06,SKU0143,KK,20,10,6894.0
